5/2/16,0
5/3/16,0
5/4/16,0
5/5/16,0
5/6/16,0.03
5/7/16,0.16
5/8/16,0.07
5/9/16,0
5/10/16,0
5/11/16,0
5/12/16,0
5/13/16,0
5/14/16,0
5/15/16,0
5/16/16,0
5/17/16,0
5/18/16,0
5/19/16,0
5/20/16,0
5/21/16,0
5/22/16,0
5/23/16,0
5/24/16,0
5/25/16,0
5/26/16,0
5/27/16,0
5/28/16,0
5/29/16,0
5/30/16,0
5/31/16,0
6/1/16,0
6/2/16,0
6/3/16,0
6/4/16,0
6/5/16,0
6/6/16,0
6/7/16,0
6/8/16,0
6/9/16,0
6/10/16,0
6/11/16,0
6/12/16,0
6/13/16,0
6/14/16,0
6/15/16,0
6/16/16,0
6/17/16,0
6/18/16,0
6/19/16,0
6/20/16,0
6/21/16,0
6/22/16,0
6/23/16,0
6/24/16,0
6/25/16,0
6/26/16,0
6/27/16,0
6/28/16,0
6/29/16,0
6/30/16,0
7/1/16,0
7/2/16,0
7/3/16,0
7/4/16,0
7/5/16,0
7/6/16,0
7/7/16,0
7/8/16,0
7/9/16,0
7/10/16,0
7/11/16,0
7/12/16,0
7/13/16,0
7/14/16,0
7/15/16,0
7/16/16,0
7/17/16,0
7/18/16,0
7/19/16,0
7/20/16,0
7/21/16,0
7/22/16,0
7/23/16,0
7/24/16,0
7/25/16,0
7/26/16,0
7/27/16,0
7/28/16,0
7/29/16,0
7/30/16,0
7/31/16,0
8/1/16,0
8/2/16,0
8/3/16,0
8/4/16,0
8/5/16,0
8/6/16,0
8/7/16,0
8/8/16,0
8/9/16,0
8/10/16,0
8/11/16,0
8/12/16,0
8/13/16,0
8/14/16,0
8/15/16,0
8/16/16,0
8/17/16,0
8/18/16,0
8/19/16,0
8/20/16,0
8/21/16,0
8/22/16,0
8/23/16,0
8/24/16,0
8/25/16,0
8/26/16,0
8/27/16,0
8/28/16,0
8/29/16,0
8/30/16,0
8/31/16,0
9/1/16,0
9/2/16,0
9/3/16,0
9/4/16,0
9/5/16,0
9/6/16,0
9/7/16,0
9/8/16,0
9/9/16,0
9/10/16,0
9/11/16,0
9/12/16,0
9/13/16,0.04
9/14/16,0
9/15/16,0
9/16/16,0
9/17/16,0
9/18/16,0
9/19/16,0
9/20/16,0
9/21/16,0
9/22/16,0
9/23/16,0
9/24/16,0
9/25/16,0
9/26/16,0
9/27/16,0
9/28/16,0
9/29/16,0
9/30/16,0
10/1/16,0
10/2/16,0.01
10/3/16,0.01
10/4/16,0
10/5/16,0
10/6/16,0
10/7/16,0
10/8/16,0
10/9/16,0
10/10/16,0
10/11/16,0
10/12/16,0
10/13/16,0
10/14/16,1.31
10/15/16,1.34
10/16/16,2.86
10/17/16,0
10/18/16,0.01
10/19/16,0.01
10/20/16,0
10/21/16,0
10/22/16,0.01
10/23/16,0.01
10/24/16,0.05
10/25/16,0.24
10/26/16,0.01
10/27/16,0.47
10/28/16,0.38
10/29/16,0.12
10/30/16,1.07
10/31/16,0.5
11/1/16,0.11
11/2/16,0
11/3/16,0.01
11/4/16,0.01
11/5/16,0.01
11/6/16,0
11/7/16,0
11/8/16,0
11/9/16,0.01
11/10/16,0.01
11/11/16,0.01
11/12/16,0
11/13/16,0.01
11/14/16,0
11/15/16,0
11/16/16,0
11/17/16,0.01
11/18/16,0
11/19/16,1.88
11/20/16,0.44
11/21/16,0.01
11/22/16,0.02
11/23/16,0.15
11/24/16,0.01
11/25/16,0
11/26/16,1.02
11/27/16,0.42
11/28/16,0.1
11/29/16,0
11/30/16,0.01
12/1/16,0
12/2/16,0
12/3/16,0
12/4/16,0.01
12/5/16,0
12/6/16,0
12/7/16,0.39
12/8/16,1.37
12/9/16,0.24
12/10/16,1.49
12/11/16,0
12/12/16,0
12/13/16,0.09
12/14/16,0.49
12/15/16,4.71
12/16/16,0.02
12/17/16,0
12/18/16,0.01
12/19/16,0.01
12/20/16,0.01
12/21/16,0
12/22/16,0.01
12/23/16,0.78
12/24/16,0.01
12/25/16,0
12/26/16,0.01
12/27/16,0.01
12/28/16,0.01
12/29/16,0
12/30/16,0
12/31/16,0.02
1/1/17,0.02
1/2/17,0.28
1/3/17,4.71
1/4/17,1.67
1/5/17,0.01
1/6/17,0.01
1/7/17,3.04
1/8/17,3.54
1/9/17,0.61
1/10/17,3.51
1/11/17,0.16
1/12/17,0.37
1/13/17,0
1/14/17,0.01
1/15/17,0
1/16/17,0.01
1/17/17,0.01
1/18/17,2.47
1/19/17,0.34
1/20/17,2.24
1/21/17,0.54
1/22/17,3.15
1/23/17,0.36
1/24/17,0.01
1/25/17,0
1/26/17,0
1/27/17,0.01
1/28/17,0.01
1/29/17,0.01
1/30/17,0.01
1/31/17,0.01
2/1/17,0.08
2/2/17,1.33
2/3/17,1.5
2/4/17,0.35
2/5/17,1
2/6/17,1.52
2/7/17,1.73
2/8/17,0.68
2/9/17,2.18
2/10/17,0.07
2/11/17,0
2/12/17,0.01
2/13/17,0
2/14/17,0
2/15/17,0
2/16/17,0.93
2/17/17,2.63
2/18/17,0.24
2/19/17,0.54
2/20/17,4.16
2/21/17,0.87
2/22/17,0.01
2/23/17,0.01
2/24/17,0
2/25/17,0.01
2/26/17,0.03
2/27/17,0.01
2/28/17,0
3/1/17,0
3/2/17,0.01
3/3/17,0
3/4/17,0.01
3/5/17,0.84
3/6/17,0.37
3/7/17,0.24
3/8/17,0
3/9/17,0.01
3/10/17,0
3/11/17,0
3/12/17,0.01
3/13/17,0
3/14/17,0
3/15/17,0
3/16/17,0.01
3/17/17,0
3/18/17,0
3/19/17,0
3/20/17,0
3/21/17,1.47
3/22/17,1.03
3/23/17,0.68
3/24/17,0
3/25/17,1.59
3/26/17,0.01
3/27/17,0.13
3/28/17,0.01
3/29/17,0
3/30/17,0
3/31/17,0
4/1/17,0
4/2/17,0
4/3/17,0
4/4/17,0
4/5/17,0
4/6/17,1.13
4/7/17,2.61
4/8/17,0.37
4/9/17,0
4/10/17,0
4/11/17,0.11
4/12/17,0.81
4/13/17,0.77
4/14/17,0
4/15/17,0
4/16/17,0
4/17/17,1.1
4/18/17,0
4/19/17,0
4/20/17,0.25
4/21/17,0
4/22/17,0
4/23/17,0
4/24/17,0
4/25/17,0
4/26/17,0
4/27/17,0
4/28/17,0
4/29/17,0
4/30/17,0
5/1/17,0
5/2/17,0
5/3/17,0
5/4/17,0
5/5/17,0
5/6/17,0
5/7/17,0.02
5/8/17,0.03
5/9/17,0
5/10/17,0
5/11/17,0
5/12/17,0
5/13/17,0
5/14/17,0
5/15/17,0
5/16/17,0
5/17/17,0
5/18/17,0
5/19/17,0
5/20/17,0
5/21/17,0
5/22/17,0
5/23/17,0
5/24/17,0
5/25/17,0
5/26/17,0
5/27/17,0
5/28/17,0
5/29/17,0
5/30/17,0
5/31/17,0
6/1/17,0
6/2/17,0
6/3/17,0
6/4/17,0
6/5/17,0
6/6/17,0
6/7/17,0
6/8/17,0
6/9/17,0
6/10/17,0
6/11/17,0
6/12/17,0
6/13/17,0
6/14/17,0
6/15/17,0
6/16/17,0
6/17/17,0
6/18/17,0
6/19/17,0
6/20/17,0
6/21/17,0
6/22/17,0
6/23/17,0
6/24/17,0
6/25/17,0
6/26/17,0
6/27/17,0
6/28/17,0
6/29/17,0
6/30/17,0
7/1/17,0
7/2/17,0
7/3/17,0
7/4/17,0
7/5/17,0
7/6/17,0
7/7/17,0
7/8/17,0
7/9/17,0
7/10/17,0
7/11/17,0
7/12/17,0
7/13/17,0
7/14/17,0
7/15/17,0
7/16/17,0
7/17/17,0
7/18/17,0
7/19/17,0
7/20/17,0
7/21/17,0
7/22/17,0
7/23/17,0
7/24/17,0
7/25/17,0
7/26/17,0
7/27/17,0
7/28/17,0
7/29/17,0
7/30/17,0
7/31/17,0
8/1/17,0
8/2/17,0
8/3/17,0
8/4/17,0
8/5/17,0
8/6/17,0
8/7/17,0
8/8/17,0
8/9/17,0
8/10/17,0
8/11/17,0
8/12/17,0
8/13/17,0
8/14/17,0
8/15/17,0
8/16/17,0
8/17/17,0
8/18/17,0
8/19/17,0
8/20/17,0
8/21/17,0
8/22/17,0
8/23/17,0
8/24/17,0
8/25/17,0
8/26/17,0
8/27/17,0
8/28/17,0
8/29/17,0
8/30/17,0
8/31/17,0
9/1/17,0
9/2/17,0
9/3/17,0
9/4/17,0.01
9/5/17,0
9/6/17,0
9/7/17,0
9/8/17,0
9/9/17,0
9/10/17,0
9/11/17,0
9/12/17,0
9/13/17,0
9/14/17,0
9/15/17,0
9/16/17,0
9/17/17,0
9/18/17,0
9/19/17,0
9/20/17,0
9/21/17,0
9/22/17,0
9/23/17,0
9/24/17,0
9/25/17,0
9/26/17,0
9/27/17,0
9/28/17,0
9/29/17,0
9/30/17,0
10/1/17,0
10/2/17,0
10/3/17,0
10/4/17,0
10/5/17,0
10/6/17,0
10/7/17,0
10/8/17,0
10/9/17,0
10/10/17,0
10/11/17,0
10/12/17,0
10/13/17,0
10/14/17,0
10/15/17,0
10/16/17,0
10/17/17,0
10/18/17,0
10/19/17,0.05
10/20/17,0.16
10/21/17,0
10/22/17,0
10/23/17,0
10/24/17,0
10/25/17,0
10/26/17,0
10/27/17,0
10/28/17,0
10/29/17,0
10/30/17,0
10/31/17,0
11/1/17,0
11/2/17,0
11/3/17,0.15
11/4/17,0.03
11/5/17,0
11/6/17,0.01
11/7/17,0
11/8/17,0.58
11/9/17,0.79
11/10/17,0.06
11/11/17,0
11/12/17,0
11/13/17,0.08
11/14/17,0
11/15/17,0.12
11/16/17,2.46
11/17/17,0.02
11/18/17,0.01
11/19/17,0.01
11/20/17,0
11/21/17,0
11/22/17,0.01
11/23/17,0
11/24/17,0
11/25/17,0.01
11/26/17,0.76
11/27/17,0.45
11/28/17,0.01
11/29/17,0
11/30/17,0.01
12/1/17,0.01
12/2/17,0
12/3/17,0.03
12/4/17,0
12/5/17,0
12/6/17,0
12/7/17,0.01
12/8/17,0
12/9/17,0.01
12/10/17,0.01
12/11/17,0
12/12/17,0.01
12/13/17,0
12/14/17,0.01
12/15/17,0
12/16/17,0.01
12/17/17,0
12/18/17,0
12/19/17,0
12/20/17,0.14
12/21/17,0.01
12/22/17,0.01
12/23/17,0
12/24/17,0
12/25/17,0
12/26/17,0
12/27/17,0.01
12/28/17,0
12/29/17,0.01
12/30/17,0.01
12/31/17,0
1/1/18,0
1/2/18,0
1/3/18,0.4
1/4/18,0.2
1/5/18,0.38
1/6/18,0.1
1/7/18,0.01
1/8/18,3.66
1/9/18,0.61
1/10/18,0.01
1/11/18,0
1/12/18,0
1/13/18,0
1/14/18,0.01
1/15/18,0.01
1/16/18,0
1/17/18,0
1/18/18,0.16
1/19/18,0.01
1/20/18,0.01
1/21/18,0
1/22/18,0.57
1/23/18,0
1/24/18,0.59
1/25/18,0.06
1/26/18,0
1/27/18,0
1/28/18,0.01
1/29/18,0.01
1/30/18,0
1/31/18,0
2/1/18,0.01
2/2/18,0
2/3/18,0
2/4/18,0
2/5/18,0.01
2/6/18,0
2/7/18,0
2/8/18,0
2/9/18,0
2/10/18,0
2/11/18,0
2/12/18,0
2/13/18,0
2/14/18,0
2/15/18,0
2/16/18,0
2/17/18,0
2/18/18,0.01
2/19/18,0.01
2/20/18,0
2/21/18,0.03
2/22/18,0.06
2/23/18,0
2/24/18,0
2/25/18,0
2/26/18,0.3
2/27/18,0
2/28/18,0.43
3/1/18,2.44
3/2/18,0.55
3/3/18,0.19
3/4/18,0.01
3/5/18,0.01
3/6/18,0
3/7/18,0
3/8/18,0.04
3/9/18,0
3/10/18,0
3/11/18,0
3/12/18,0.56
3/13/18,0.9
3/14/18,0.3
3/15/18,0.67
3/16/18,0.27
3/17/18,0.13
3/18/18,0
3/19/18,0
3/20/18,0.33
3/21/18,0
3/22/18,0.33
3/23/18,0.04
3/24/18,0.01
3/25/18,0
3/26/18,0
3/27/18,0
3/28/18,0
3/29/18,0
3/30/18,0
3/31/18,0
4/1/18,0
4/2/18,0
4/3/18,0
4/4/18,0
4/5/18,0.3
4/6/18,1.26
4/7/18,0.86
4/8/18,0
4/9/18,0
4/10/18,0
4/11/18,0.25
4/12/18,0.08
4/13/18,0
4/14/18,0
4/15/18,0.08
4/16/18,0.25
4/17/18,0
4/18/18,0
4/19/18,0
4/20/18,0
4/21/18,0
4/22/18,0
4/23/18,0
4/24/18,0
4/25/18,0
4/26/18,0
4/27/18,0
4/28/18,0
4/29/18,0.01
4/30/18,0
5/1/18,0
5/2/18,0
5/3/18,0
5/4/18,0
5/5/18,0
5/6/18,0
5/7/18,0
5/8/18,0
5/9/18,0
5/10/18,0
5/11/18,0
5/12/18,0
5/13/18,0
5/14/18,0
5/15/18,0
5/16/18,0
5/17/18,0
5/18/18,0
5/19/18,0
5/20/18,0
5/21/18,0
5/22/18,0
5/23/18,0
5/24/18,0
5/25/18,0.04
5/26/18,0
5/27/18,0
5/28/18,0
5/29/18,0
5/30/18,0
5/31/18,0
6/1/18,0
6/2/18,0
6/3/18,0
6/4/18,0
6/5/18,0
6/6/18,0
6/7/18,0
6/8/18,0
6/9/18,0
6/10/18,0
6/11/18,0
6/12/18,0
6/13/18,0
6/14/18,0
6/15/18,0
6/16/18,0
6/17/18,0
6/18/18,0
6/19/18,0
6/20/18,0
6/21/18,0
6/22/18,0
6/23/18,0
6/24/18,0
6/25/18,0
6/26/18,0
6/27/18,0
6/28/18,0
6/29/18,0
6/30/18,0
7/1/18,0
7/2/18,0
7/3/18,0
7/4/18,0
7/5/18,0
7/6/18,0
7/7/18,0
7/8/18,0
7/9/18,0
7/10/18,0
7/11/18,0
7/12/18,0
7/13/18,0
7/14/18,0
7/15/18,0
7/16/18,0
7/17/18,0
7/18/18,0
7/19/18,0
7/20/18,0
7/21/18,0
7/22/18,0
7/23/18,0
7/24/18,0
7/25/18,0
7/26/18,0
7/27/18,0
7/28/18,0
7/29/18,0
7/30/18,0
7/31/18,0
8/1/18,0
8/2/18,0
8/3/18,0
8/4/18,0
8/5/18,0
8/6/18,0
8/7/18,0
8/8/18,0
8/9/18,0
8/10/18,0
8/11/18,0
8/12/18,0
8/13/18,0
8/14/18,0
8/15/18,0
8/16/18,0
8/17/18,0
8/18/18,0
8/19/18,0
8/20/18,0
8/21/18,0
8/22/18,0
8/23/18,0
8/24/18,0
8/25/18,0
8/26/18,0
8/27/18,0
8/28/18,0
8/29/18,0
8/30/18,0
8/31/18,0
9/1/18,0
9/2/18,0
9/3/18,0
9/4/18,0
9/5/18,0
9/6/18,0
9/7/18,0
9/8/18,0
9/9/18,0
9/10/18,0
9/11/18,0
9/12/18,0
9/13/18,0
9/14/18,0
9/15/18,0
9/16/18,0
9/17/18,0
9/18/18,0
9/19/18,0
9/20/18,0
9/21/18,0
9/22/18,0
9/23/18,0
9/24/18,0
9/25/18,0
9/26/18,0
9/27/18,0
9/28/18,0
9/29/18,0
9/30/18,0
10/1/18,0
10/2/18,0
10/3/18,0
10/4/18,0.01
10/5/18,0
10/6/18,0
10/7/18,0
10/8/18,0
10/9/18,0
10/10/18,0
10/11/18,0
10/12/18,0
10/13/18,0
10/14/18,0
10/15/18,0
10/16/18,0
10/17/18,0
10/18/18,0
10/19/18,0
10/20/18,0
10/21/18,0
10/22/18,0
10/23/18,0
10/24/18,0
10/25/18,0
10/26/18,0
10/27/18,0
10/28/18,0
10/29/18,0
10/30/18,0
10/31/18,0
11/1/18,0
11/2/18,0
11/3/18,0
11/4/18,0
11/5/18,0
11/6/18,0
11/7/18,0
11/8/18,0
11/9/18,0
11/10/18,0
11/11/18,0
11/12/18,0
11/13/18,0
11/14/18,0
11/15/18,0
11/16/18,0
11/17/18,0
11/18/18,0
11/19/18,0
11/20/18,0
11/21/18,1.72
11/22/18,0.99
11/23/18,0.82
11/24/18,0.04
11/25/18,0
11/26/18,0
11/27/18,0.26
11/28/18,1.72
11/29/18,1.33
11/30/18,0
12/1/18,0.18
12/2/18,0.01
12/3/18,0
12/4/18,0.24
12/5/18,0.26
12/6/18,0
12/7/18,0.01
12/8/18,0
12/9/18,0.01
12/10/18,0
12/11/18,0.01
12/12/18,0
12/13/18,0.01
12/14/18,0
12/15/18,0.01
12/16/18,1.77
12/17/18,0.2
12/18/18,0
12/19/18,0
12/20/18,0
12/21/18,0.01
12/22/18,0.01
12/23/18,0
12/24/18,0.55
12/25/18,0.08
12/26/18,0.01
12/27/18,0
12/28/18,0
12/29/18,0
12/30/18,0
12/31/18,0
1/1/19,0
1/2/19,0
1/3/19,0
1/4/19,0
1/5/19,1.39
1/6/19,4.51
1/7/19,0
1/8/19,0.23
1/9/19,0.62
1/10/19,0
1/11/19,0.47
1/12/19,0.01
1/13/19,0
1/14/19,0.15
1/15/19,2.44
1/16/19,2.41
1/17/19,0.48
1/18/19,0
1/19/19,0
1/20/19,0.47
1/21/19,0.02
1/22/19,0.01
1/23/19,0
1/24/19,0.01
1/25/19,0.01
1/26/19,0.01
1/27/19,0
1/28/19,0
1/29/19,0
1/30/19,0.23
1/31/19,0.45
2/1/19,0.78
2/2/19,2.94
2/3/19,1.15
2/4/19,1.76
2/5/19,0.33
2/6/19,0.01
2/7/19,0.01
2/8/19,0.74
2/9/19,0.58
2/10/19,0.38
2/11/19,0.02
2/12/19,0.26
2/13/19,3.6
2/14/19,1.48
2/15/19,0.65
2/16/19,0.49
2/17/19,0.17
2/18/19,0
2/19/19,0.01
2/20/19,0.01
2/21/19,0
2/22/19,0
2/23/19,0
2/24/19,0
2/25/19,0.01
2/26/19,1.84
2/27/19,1.97
2/28/19,0.02
3/1/19,0.06
3/2/19,1.24
3/3/19,0.09
3/4/19,0.01
3/5/19,0.51
3/6/19,2.21
3/7/19,0.07
3/8/19,0.06
3/9/19,0.69
3/10/19,0.35
3/11/19,0
3/12/19,0.01
3/13/19,0
3/14/19,0
3/15/19,0
3/16/19,0.01
3/17/19,0
3/18/19,0
3/19/19,0.02
3/20/19,0.96
3/21/19,0.01
3/22/19,0.09
3/23/19,0.34
3/24/19,0
3/25/19,0.68
3/26/19,0.12
3/27/19,0.64
3/28/19,0.11
3/29/19,0.01
3/30/19,0
3/31/19,0
4/1/19,0.03
4/2/19,0.33
4/3/19,0
4/4/19,0
4/5/19,0.33
4/6/19,0.03
4/7/19,0
4/8/19,0
4/9/19,0
4/10/19,0
4/11/19,0
4/12/19,0
4/13/19,0
4/14/19,0
4/15/19,0
4/16/19,0.01
4/17/19,0
4/18/19,0
4/19/19,0
4/20/19,0
4/21/19,0
4/22/19,0
4/23/19,0
4/24/19,0
4/25/19,0
4/26/19,0
4/27/19,0
4/28/19,0
4/29/19,0
4/30/19,0
5/1/19,0
5/2/19,0
5/3/19,0
5/4/19,0
5/5/19,0
5/6/19,0.01
5/7/19,0
5/8/19,0
5/9/19,0
5/10/19,0
5/11/19,0
5/12/19,0
5/13/19,0
5/14/19,0
5/15/19,1.8
5/16/19,0.38
5/17/19,0.01
5/18/19,1.03
5/19/19,0.59
5/20/19,0
5/21/19,0.29
5/22/19,0.06
5/23/19,0
5/24/19,0
5/25/19,0
5/26/19,0.12
5/27/19,0
5/28/19,0
5/29/19,0
5/30/19,0
5/31/19,0
6/1/19,0.01
6/2/19,0.02
6/3/19,0
6/4/19,0
6/5/19,0
6/6/19,0
6/7/19,0
6/8/19,0
6/9/19,0
6/10/19,0
6/11/19,0
6/12/19,0
6/13/19,0
6/14/19,0
6/15/19,0
6/16/19,0
6/17/19,0.01
6/18/19,0.01
6/19/19,0.01
6/20/19,0.02
6/21/19,0
6/22/19,0.01
6/23/19,0
6/24/19,0.01
6/25/19,0
6/26/19,0
6/27/19,0
6/28/19,0
6/29/19,0
6/30/19,0
7/1/19,0
7/2/19,0
7/3/19,0
7/4/19,0
7/5/19,0
7/6/19,0
7/7/19,0
7/8/19,0
7/9/19,0
7/10/19,0.01
7/11/19,0
7/12/19,0
7/13/19,0
7/14/19,0
7/15/19,0
7/16/19,0
7/17/19,0
7/18/19,0
7/19/19,0.02
7/20/19,0.01
7/21/19,0
7/22/19,0
7/23/19,0
7/24/19,0
7/25/19,0
7/26/19,0
7/27/19,0
7/28/19,0
7/29/19,0
7/30/19,0
7/31/19,0.01
8/1/19,0
8/2/19,0.01
8/3/19,0
8/4/19,0
8/5/19,0
8/6/19,0
8/7/19,0
8/8/19,0
8/9/19,0
8/10/19,0
8/11/19,0
8/12/19,0
8/13/19,0
8/14/19,0
8/15/19,0
8/16/19,0
8/17/19,0.02
8/18/19,0.04
8/19/19,0.02
8/20/19,0
8/21/19,0.01
8/22/19,0
8/23/19,0.01
8/24/19,0
8/25/19,0
8/26/19,0
8/27/19,0
8/28/19,0
8/29/19,0
8/30/19,0
8/31/19,0
9/1/19,0
9/2/19,0
9/3/19,0
9/4/19,0
9/5/19,0
9/6/19,0
9/7/19,0
9/8/19,0
9/9/19,0
9/10/19,0
9/11/19,0
9/12/19,0
9/13/19,0
9/14/19,0
9/15/19,0
9/16/19,0.07
9/17/19,0
9/18/19,0
9/19/19,0
9/20/19,0.01
9/21/19,0
9/22/19,0
9/23/19,0
9/24/19,0
9/25/19,0
9/26/19,0
9/27/19,0
9/28/19,0
9/29/19,0
9/30/19,0.01
10/1/19,0
10/2/19,0
10/3/19,0
10/4/19,0
10/5/19,0
10/6/19,0
10/7/19,0
10/8/19,0
10/9/19,0
10/10/19,0
10/11/19,0
10/12/19,0
10/13/19,0
10/14/19,0
10/15/19,0
10/16/19,0
10/17/19,0
10/18/19,0
10/19/19,0
10/20/19,0.01
10/21/19,0
10/22/19,0
10/23/19,0
10/24/19,0
10/25/19,0
10/26/19,0
10/27/19,0
10/28/19,0
10/29/19,0
10/30/19,0
10/31/19,0
11/1/19,0
11/2/19,0
11/3/19,0
11/4/19,0
11/5/19,0
11/6/19,0
11/7/19,0
11/8/19,0
11/9/19,0
11/10/19,0
11/11/19,0
11/12/19,0
11/13/19,0
11/14/19,0
11/15/19,0.01
11/16/19,0
11/17/19,0
11/18/19,0
11/19/19,0
11/20/19,0.01
11/21/19,0
11/22/19,0.01
11/23/19,0
11/24/19,0.01
11/25/19,0
11/26/19,1.3
11/27/19,0.29
11/28/19,0.02
11/29/19,0
11/30/19,1
12/1/19,3.3
12/2/19,2.29
12/3/19,0.04
12/4/19,0.8
12/5/19,0.01
12/6/19,1.41
12/7/19,2.23
12/8/19,0.49
12/9/19,0
12/10/19,0.12
12/11/19,0.18
12/12/19,0.04
12/13/19,0.02
12/14/19,0.08
12/15/19,0.01
12/16/19,0
12/17/19,0.01
12/18/19,1.22
12/19/19,0
12/20/19,0.01
12/21/19,0
12/22/19,1.53
12/23/19,0
12/24/19,0.03
12/25/19,0.23
12/26/19,0.02
12/27/19,0
12/28/19,0.01
12/29/19,0.26
12/30/19,0.01
12/31/19,0.01
1/1/20,0
1/2/20,0
1/3/20,0
1/4/20,0.01
1/5/20,0.01
1/6/20,0
1/7/20,0
1/8/20,0.02
1/9/20,0.17
1/10/20,0.01
1/11/20,0.03
1/12/20,0.01
1/13/20,0.03
1/14/20,0.07
1/15/20,0.01
1/16/20,1.33
1/17/20,0.02
1/18/20,0
1/19/20,0
1/20/20,0
1/21/20,0.22
1/22/20,0.12
1/23/20,0
1/24/20,0
1/25/20,0.01
1/26/20,0.06
1/27/20,0
1/28/20,0.01
1/29/20,0.01
1/30/20,0
1/31/20,0
2/1/20,0
2/2/20,0
2/3/20,0
2/4/20,0
2/5/20,0
2/6/20,0
2/7/20,0
2/8/20,0
2/9/20,0
2/10/20,0
2/11/20,0
2/12/20,0
2/13/20,0.01
2/14/20,0
2/15/20,0
2/16/20,0
2/17/20,0
2/18/20,0
2/19/20,0
2/20/20,0
2/21/20,0
2/22/20,0
2/23/20,0
2/24/20,0.01
2/25/20,0
2/26/20,0
2/27/20,0
2/28/20,0
2/29/20,0
3/1/20,0
3/2/20,0
3/3/20,0
3/4/20,0
3/5/20,0
3/6/20,0
3/7/20,0.1
3/8/20,0.01
3/9/20,0
3/10/20,0
3/11/20,0.01
3/12/20,0
3/13/20,0
